word,neighbor,distance
lucubrasen,chamizos,0.2800
joloana,pajearian,0.2265
joloana,desurcara,0.2679
joloana,redoblegad,0.3357
joloana,adamadura,0.3545
joloana,vedijudos,0.3649
joloana,empaquetados,0.3781
joloana,bocada,0.3858
joloana,desfavor,0.3899
joloana,entremeseariais,0.3909
joloana,chinglariamos,0.3952
renvalsaremos,coquearamos,0.2527
renvalsaremos,desarzonarian,0.2816
renvalsaremos,agarrochada,0.3383
renvalsaremos,estallido,0.3720
renvalsaremos,ensambleis,0.3809
renvalsaremos,hierbajo,0.3889
renvalsaremos,sayalesca,0.4096
renvalsaremos,desempercudidas,0.4130
renvalsaremos,volatizariamos,0.4137
renvalsaremos,albendas,0.4185
eczemas,tiflologica,0.1622
eczemas,inmaculadamente,0.1749
eczemas,despreseis,0.2015
eczemas,mitocondria,0.2593
eczemas,artillaren,0.2643
eczemas,embramabamos,0.2700
eczemas,enjaezaramos,0.2814
eczemas,forzarais,0.2890
eczemas,solivieis,0.2923
eczemas,encofraramos,0.2939
desgarranchamos,aplaquemos,0.1867
desgarranchamos,goleais,0.2103
desgarranchamos,fustigues,0.2216
desgarranchamos,metamorfoseadas,0.2371
desgarranchamos,comprobais,0.2567
desgarranchamos,blandiese,0.2607
desgarranchamos,geomagnetica,0.2742
desgarranchamos,ademais,0.2851
desgarranchamos,aporcad,0.2959
desgarranchamos,presidiaste,0.2983
refractabas,endoselare,0.1707
refractabas,umbralaramos,0.1769
refractabas,persistieran,0.2126
refractabas,rabinica,0.2250
refractabas,preseleccionas,0.2375
refractabas,fraternicemos,0.3000
refractabas,concitadores,0.3167
refractabas,agredo,0.3181
refractabas,unimismaren,0.3204
refractabas,aviaron,0.3240
chapodados,amenacen,0.2122
chapodados,desturcase,0.2739
chapodados,necesitados,0.2912
chapodados,exulcerabamos,0.2929
chapodados,descascararian,0.3057
chapodados,descimentasemos,0.3123
chapodados,acaramelado,0.3136
chapodados,exclaustrabais,0.3359
chapodados,mohatramos,0.3623
chapodados,amigariais,0.3680
catataba,empalideciereis,0.1674
catataba,arrutinar,0.1908
catataba,enchamarrabais,0.2003
catataba,pallando,0.2024
catataba,venimecums,0.2070
catataba,esterquilinios,0.2178
catataba,nesguemos,0.2497
catataba,moveras,0.2537
catataba,encascabelado,0.2554
catataba,ejecutadero,0.2611
desembargadores,bizarrean,0.2728
desembargadores,contrataste,0.2809
desembargadores,rechizareis,0.2851
desembargadores,engomaban,0.2930
desembargadores,rejacada,0.2948
desembargadores,escurabas,0.2986
desembargadores,auspiciarais,0.3016
desembargadores,salificadas,0.3162
desembargadores,baldosareis,0.3210
desembargadores,trashumancias,0.3393
destupieran,cernejudos,0.1883
destupieran,retajaran,0.2137
destupieran,piropos,0.2291
destupieran,esquebraja,0.2472
destupieran,patinais,0.2522
destupieran,depravaras,0.2581
destupieran,aperadas,0.2651
destupieran,odontologicos,0.2795
destupieran,betunero,0.2807
destupieran,rebombais,0.2823
criados,intercalais,0.2544
criados,raeria,0.2680
criados,encasaseis,0.2740
criados,enmasillaron,0.2963
criados,desmelenare,0.2985
criados,noviaron,0.3065
criados,capachada,0.3165
criados,enchisparamos,0.3260
criados,concatenares,0.3421
criados,dobladillarais,0.3440
diaquilon,indefenso,0.1827
diaquilon,fibrilaran,0.2678
diaquilon,lisiares,0.2925
diaquilon,hondureñizarais,0.3217
diaquilon,rapaza,0.3415
diaquilon,humoristico,0.3748
diaquilon,tocara,0.3904
diaquilon,balseabais,0.3923
diaquilon,produciamos,0.3925
diaquilon,hurteis,0.3960
arrodajando,manguead,0.1910
arrodajando,inmunizaran,0.2068
arrodajando,quinzales,0.2207
arrodajando,cintilasemos,0.2302
arrodajando,enerizaremos,0.2303
arrodajando,prometieseis,0.2334
arrodajando,comportais,0.2343
arrodajando,amuchasteis,0.2519
arrodajando,bombeares,0.2564
arrodajando,estratosferas,0.2627
anegable,embetunaseis,0.1897
anegable,derrenegases,0.2518
anegable,amerasteis,0.2577
anegable,perpetrariamos,0.2586
anegable,escuadreo,0.2651
anegable,ahorcajaba,0.2852
anegable,palmatorias,0.2918
anegable,exigirias,0.2985
anegable,principalmente,0.3040
anegable,lavas,0.3177
circunscrito,desmadraban,0.2028
circunscrito,vendedor,0.2498
circunscrito,fosforosas,0.2921
circunscrito,procuraren,0.2990
circunscrito,retostare,0.3046
circunscrito,coten,0.3057
circunscrito,cerviguda,0.3109
circunscrito,mayormente,0.3181
circunscrito,retallecerian,0.3538
circunscrito,amansaras,0.3592
ñampeases,pelillos,0.1971
ñampeases,apropiaciones,0.2725
ñampeases,estadificaba,0.2897
ñampeases,museologias,0.2928
ñampeases,sincopizaras,0.3218
ñampeases,matuteases,0.3808
ñampeases,carretaje,0.3915
ñampeases,comprime,0.3937
ñampeases,arcabucease,0.3948
ñampeases,enchisteradas,0.3962
ajuglaraste,bauseras,0.2547
ajuglaraste,reculones,0.2644
ajuglaraste,chanzonetero,0.2709
ajuglaraste,redadas,0.2782
ajuglaraste,descombrada,0.2939
ajuglaraste,picardeara,0.2954
ajuglaraste,volteaban,0.2983
ajuglaraste,magullaste,0.3022
ajuglaraste,paraiso,0.3025
ajuglaraste,encholpadas,0.3035
usureares,undecagonas,0.2759
usureares,vezareis,0.3362
usureares,desarrugueis,0.3483
usureares,achuchamos,0.3627
usureares,pruriginosas,0.3639
usureares,descinchasteis,0.3676
usureares,mercantivo,0.3746
usureares,encanastariamos,0.3925
usureares,trizases,0.4011
usureares,puteeis,0.4016
evertias,desinvirtiera,0.1390
evertias,anito,0.1811
evertias,cantaban,0.2091
evertias,despiezara,0.2155
evertias,adquirente,0.2156
evertias,diadica,0.2295
evertias,entrizases,0.2309
evertias,dramaticeis,0.2352
evertias,dibujarian,0.2367
evertias,abotagas,0.2461
espeluquemos,resorbera,0.2916
espeluquemos,sextavariais,0.3163
espeluquemos,terreros,0.3214
espeluquemos,eyectara,0.3233
espeluquemos,bipolar,0.3275
espeluquemos,rumbeemos,0.3322
espeluquemos,chapotearen,0.3345
espeluquemos,orados,0.3441
espeluquemos,desarrendarais,0.3448
espeluquemos,estrobilo,0.3610
entrapariamos,localizaramos,0.2062
entrapariamos,chitos,0.2446
entrapariamos,corvamos,0.2858
entrapariamos,mindangueais,0.2915
entrapariamos,estocasticos,0.2994
entrapariamos,enfastiaria,0.3049
entrapariamos,insipidez,0.3093
entrapariamos,subintrariamos,0.3314
entrapariamos,guarnicioneras,0.3390
entrapariamos,enacerabas,0.3460
encatalejaseis,descabullimos,0.2218
encatalejaseis,mutando,0.2389
encatalejaseis,manguarearas,0.2609
encatalejaseis,escabechinas,0.2712
encatalejaseis,transfieres,0.2817
encatalejaseis,desahijaramos,0.2979
encatalejaseis,añidia,0.3167
encatalejaseis,abarqueras,0.3189
encatalejaseis,vetaran,0.3204
encatalejaseis,enlobreguecidos,0.3232
avaloramos,abotagaran,0.2099
avaloramos,dimieran,0.2204
avaloramos,entiznes,0.2439
avaloramos,repodan,0.2619
avaloramos,uncen,0.2631
avaloramos,cubiertas,0.2750
avaloramos,mirificariais,0.3026
avaloramos,masifiques,0.3039
avaloramos,sentenciase,0.3229
avaloramos,acudiais,0.3297
prejubile,subdelegada,0.1662
prejubile,despozolaramos,0.1992
prejubile,regracia,0.2383
prejubile,britanico,0.2790
prejubile,maimones,0.2903
prejubile,preceptuaseis,0.3086
prejubile,cantesa,0.3152
prejubile,descarapelareis,0.3217
prejubile,mecateeis,0.3251
prejubile,hurtas,0.3370
trompicaba,potearian,0.2527
trompicaba,envalijariamos,0.3239
trompicaba,himplamos,0.3274
trompicaba,contristaras,0.3316
trompicaba,rectaran,0.3924
trompicaba,lagrimo,0.4042
trompicaba,apainelados,0.4176
trompicaba,normativizais,0.4194
trompicaba,antioquena,0.4249
trompicaba,visearas,0.4270
afogaraban,encela,0.1909
afogaraban,mofadora,0.2407
afogaraban,exijas,0.2563
afogaraban,guindeaban,0.2723
afogaraban,recocereis,0.2855
afogaraban,carbonare,0.2908
afogaraban,pespuntes,0.3019
afogaraban,figuraron,0.3141
afogaraban,culturaren,0.3257
afogaraban,agujeraria,0.3405
cismar,galleases,0.2861
cismar,vasodilatadora,0.3213
cismar,recomendad,0.3272
cismar,catalizaseis,0.3361
cismar,aviñonenses,0.3379
cismar,jalmerias,0.3435
cismar,emblandezcamos,0.3518
cismar,menudeos,0.3527
cismar,caficheariamos,0.3529
cismar,asordaras,0.3529
tapalos,enfrontad,0.2617
tapalos,desgrasen,0.2623
tapalos,peluqueariais,0.2926
tapalos,berlingaremos,0.3130
tapalos,gargajearias,0.3376
tapalos,escofinares,0.3388
tapalos,crispio,0.3606
tapalos,achocasen,0.3608
tapalos,culturases,0.3651
tapalos,redilaras,0.3763
guanabanadas,quebramos,0.2156
guanabanadas,desguinzaren,0.2776
guanabanadas,jicoteando,0.3034
guanabanadas,martirizas,0.3069
guanabanadas,arfadas,0.3086
guanabanadas,sobresaliste,0.3472
guanabanadas,entroncamiento,0.3651
guanabanadas,desuncian,0.3770
guanabanadas,enarenando,0.3886
guanabanadas,gobernadorcillo,0.3889
deprecado,exuberares,0.2211
deprecado,apuntilles,0.2495
deprecado,chanfleado,0.2502
deprecado,caribearas,0.2556
deprecado,respetosamente,0.2581
deprecado,encementariamos,0.2615
deprecado,atronasteis,0.2633
deprecado,garfean,0.2692
deprecado,aprovisionad,0.2758
deprecado,inervaren,0.2856
aguerridos,suitas,0.2033
aguerridos,amnistiaran,0.2332
aguerridos,amordazarais,0.2708
aguerridos,suportada,0.2723
aguerridos,civilidad,0.2760
aguerridos,acolchonasen,0.3221
aguerridos,anhelariamos,0.3389
aguerridos,ateriremos,0.3389
aguerridos,desenguaracais,0.3425
aguerridos,contraatacare,0.3434
conmemorativo,otearen,0.3163
conmemorativo,vitoreemos,0.3167
conmemorativo,dietare,0.3255
conmemorativo,apisonaron,0.3439
conmemorativo,festinase,0.3462
conmemorativo,desengavetaba,0.3710
conmemorativo,participaba,0.3736
conmemorativo,aforquemos,0.3788
conmemorativo,fulminico,0.3933
conmemorativo,galorromance,0.4014
procediere,hembreaba,0.2200
procediere,regodeares,0.2791
procediere,embarrancan,0.3027
procediere,disolvereis,0.3043
procediere,mañereamos,0.3251
procediere,pretendiais,0.3291
procediere,societaria,0.3317
procediere,pintarrajease,0.3329
procediere,balsearian,0.3380
procediere,inhiesto,0.3491
brillareis,jacareado,0.3512
brillareis,enditasteis,0.4162
brillareis,veintiseiseno,0.4268
brillareis,amovamos,0.4305
brillareis,quirografos,0.4445
brillareis,orlado,0.4468
brillareis,lesionabamos,0.4504
brillareis,apureña,0.4538
brillareis,recuperen,0.4592
brillareis,cruciferos,0.4669
ondulaciones,chocolias,0.2015
ondulaciones,islandeses,0.2049
ondulaciones,liberteño,0.2214
ondulaciones,alcoholabamos,0.2439
ondulaciones,enganchariais,0.2502
ondulaciones,anieblaron,0.2560
ondulaciones,vituperaren,0.2563
ondulaciones,descarburaban,0.2626
ondulaciones,repodasemos,0.2687
ondulaciones,cabida,0.2743
sindromes,adsorbes,0.2798
sindromes,enllenar,0.2806
sindromes,desconsienta,0.2891
sindromes,nudismo,0.3052
sindromes,nominariamos,0.3145
sindromes,remontarais,0.3182
sindromes,columbrabais,0.3320
sindromes,encascados,0.3364
sindromes,fagaceas,0.3422
sindromes,gobernativas,0.3468
vedes,absentistas,0.1311
vedes,echacorvease,0.1692
vedes,acuchillareis,0.2028
vedes,desalabeis,0.2256
vedes,foguerearas,0.2293
vedes,bachillerato,0.2406
vedes,charraneabais,0.2411
vedes,laudistas,0.2584
vedes,complicabais,0.3057
vedes,bienquistado,0.3066
socolare,debelabamos,0.1760
socolare,ligaban,0.2353
socolare,tresdoblaste,0.2370
socolare,agravados,0.2420
socolare,talareño,0.2610
socolare,parecerian,0.2656
socolare,señalizareis,0.2835
socolare,enzacatasemos,0.2869
socolare,derrabaste,0.2896
socolare,parangonando,0.2901
nalgones,globalizaban,0.2997
nalgones,hepatomegalias,0.3005
nalgones,cincelabas,0.3195
nalgones,supusieseis,0.3232
nalgones,sistole,0.3249
nalgones,sarmentabas,0.3339
nalgones,cobijones,0.3417
nalgones,exportase,0.3458
nalgones,atabaleabamos,0.3459
nalgones,principiariamos,0.3493
mamifera,posentador,0.2496
mamifera,nariceras,0.2611
mamifera,eperlan,0.3047
mamifera,tusaren,0.3093
mamifera,susurrante,0.3306
mamifera,desvarad,0.3557
mamifera,tiranizais,0.3695
mamifera,empeñares,0.3712
mamifera,desuñiras,0.3718
mamifera,defenestrarais,0.3777
obedecera,granilleros,0.1951
obedecera,desmarañare,0.3277
obedecera,ahogarian,0.3537
obedecera,prosperasemos,0.3580
obedecera,rostizas,0.3611
obedecera,rebanea,0.3838
obedecera,nisqueariamos,0.3840
obedecera,entrecruzan,0.3956
obedecera,bravocearamos,0.3980
obedecera,revolcaren,0.4019
cacicaturas,acortejares,0.2722
cacicaturas,atapares,0.2803
cacicaturas,tipificabais,0.3069
cacicaturas,incorruptas,0.3168
cacicaturas,aquejabais,0.3312
cacicaturas,empatada,0.3500
cacicaturas,ble,0.3707
cacicaturas,sofriendo,0.3727
cacicaturas,desapegado,0.3943
cacicaturas,exprimimos,0.4236
discrecionales,moliendo,0.1873
discrecionales,contrapea,0.2252
discrecionales,escocara,0.2281
discrecionales,enchufaramos,0.2456
discrecionales,filad,0.2456
discrecionales,decreciera,0.2545
discrecionales,potamides,0.2576
discrecionales,empavorecieses,0.2587
discrecionales,estacones,0.2589
discrecionales,iniciara,0.2747
enmudecisteis,jurdanos,0.1945
enmudecisteis,achanto,0.2593
enmudecisteis,afistularias,0.2716
enmudecisteis,desaposentar,0.2913
enmudecisteis,fisionables,0.2990
enmudecisteis,archiduque,0.3030
enmudecisteis,curucuteaban,0.3118
enmudecisteis,albatoza,0.3298
enmudecisteis,decibel,0.3332
enmudecisteis,recuraste,0.3471
empreñares,salvaguarde,0.2303
empreñares,concadenabas,0.2759
empreñares,antigripal,0.2843
empreñares,enguizgaran,0.3000
empreñares,desatraigo,0.3240
empreñares,veduño,0.3349
empreñares,fardamos,0.3439
empreñares,complicaramos,0.3515
empreñares,cuchareaseis,0.3624
empreñares,decoran,0.3698
enamoraras,horita,0.1670
enamoraras,prontos,0.2132
enamoraras,herbolaban,0.2401
enamoraras,portugaluja,0.2534
enamoraras,maruga,0.2694
enamoraras,malignariais,0.2803
enamoraras,describo,0.2876
enamoraras,vaporario,0.2895
enamoraras,mendelismos,0.3049
enamoraras,ilumine,0.3083
bienvivi,mandeis,0.1766
bienvivi,hipotetico,0.2303
bienvivi,ajeara,0.2405
bienvivi,blanqueases,0.2462
bienvivi,prevalieras,0.2488
bienvivi,reiterases,0.2668
bienvivi,subtendemos,0.2730
bienvivi,ensimismaremos,0.2849
bienvivi,berrido,0.2932
bienvivi,naciancenas,0.2999
porosa,glumas,0.1177
porosa,ciclotimica,0.1583
porosa,viborearas,0.2420
porosa,desaceitemos,0.2495
porosa,aliebrestaria,0.2503
porosa,reportearon,0.2523
porosa,escandalares,0.2710
porosa,polemizarais,0.2832
porosa,equilibraremos,0.2901
porosa,habituaste,0.2904
trascolaramos,tiroidea,0.3257
trascolaramos,desimponeis,0.3259
trascolaramos,celibato,0.3310
trascolaramos,silueteara,0.3544
trascolaramos,retesamos,0.3673
trascolaramos,sindicareis,0.3694
trascolaramos,adoloraremos,0.3760
trascolaramos,embasteciesen,0.3780
trascolaramos,luneeis,0.3851
trascolaramos,vacacionabamos,0.3853
endereza,fluores,0.1981
endereza,iterares,0.2432
endereza,desembrazabas,0.2559
endereza,garpa,0.2600
endereza,enjaranaramos,0.2817
endereza,rastrojasemos,0.2839
endereza,estallando,0.2847
endereza,helespontico,0.3311
endereza,explicasteis,0.3511
endereza,connubiales,0.3518
tarreariais,paragonada,0.1708
tarreariais,arrechuchabamos,0.1920
tarreariais,carrucasen,0.1954
tarreariais,tonificasteis,0.2280
tarreariais,repatearais,0.2491
tarreariais,chismorreo,0.2844
tarreariais,badulaqueaste,0.2936
tarreariais,envaras,0.3330
tarreariais,fotograbemos,0.3354
tarreariais,hermoseariamos,0.3403
entreoscuros,desbridaba,0.2461
entreoscuros,ensoleraseis,0.3027
entreoscuros,barloaran,0.3094
entreoscuros,lomaje,0.3097
entreoscuros,buzonear,0.3148
entreoscuros,desequilibraste,0.3189
entreoscuros,cruentar,0.3291
entreoscuros,figuraba,0.3348
entreoscuros,profanaba,0.3435
entreoscuros,trasfloreaban,0.3534
fornicaron,exceptuaremos,0.2413
fornicaron,molederos,0.2762
fornicaron,compungira,0.2804
fornicaron,apostolicas,0.3009
fornicaron,migues,0.3204
fornicaron,desalmando,0.3279
fornicaron,enfurruscaran,0.3384
fornicaron,enceraran,0.3413
fornicaron,prolapso,0.3528
fornicaron,departamentales,0.3552
fincharan,autodefina,0.1953
fincharan,margue,0.2065
fincharan,joteras,0.2076
fincharan,turrasen,0.2355
fincharan,prevalecieramos,0.2376
fincharan,compadrerias,0.2499
fincharan,apachetas,0.2568
fincharan,trazarais,0.2578
fincharan,sobrellevo,0.2626
fincharan,pintarrajaremos,0.2715
encañamabas,supervengais,0.2141
encañamabas,excitante,0.2255
encañamabas,despiezabamos,0.2337
encañamabas,macheteras,0.2529
encañamabas,postmodernismos,0.2704
encañamabas,recorrida,0.2764
encañamabas,encuclillariais,0.2768
encañamabas,resquilabais,0.2804
encañamabas,garrocheareis,0.2829
encañamabas,estornutatorios,0.3028
poiquilotermica,prorrogues,0.1444
poiquilotermica,plegas,0.1621
poiquilotermica,topiqueras,0.1650
poiquilotermica,repuliran,0.1695
poiquilotermica,abarrotares,0.1726
poiquilotermica,superfetacion,0.1774
poiquilotermica,enmendaren,0.1835
poiquilotermica,laminabamos,0.1873
poiquilotermica,desmallaren,0.2121
poiquilotermica,convergiamos,0.2123
barqueemos,aposais,0.2236
barqueemos,chozparamos,0.2412
barqueemos,brutesco,0.2426
barqueemos,chorretada,0.2609
barqueemos,endechadas,0.2786
barqueemos,cataforico,0.2830
barqueemos,valorasen,0.2916
barqueemos,golleteado,0.2928
barqueemos,esgrimi,0.3011
barqueemos,arisquearan,0.3027
baldoneeis,rarificaremos,0.2062
baldoneeis,calamorros,0.2355
baldoneeis,encuitas,0.2412
baldoneeis,macaneadoras,0.2477
baldoneeis,errarian,0.2655
baldoneeis,indagadoras,0.2722
baldoneeis,emponchada,0.2729
baldoneeis,remudieis,0.2760
baldoneeis,gargajeeis,0.2940
baldoneeis,adulciguasemos,0.3026
negreceremos,malsinaron,0.1813
negreceremos,alicatamos,0.1829
negreceremos,gañote,0.3184
negreceremos,demolia,0.3420
negreceremos,transportador,0.3482
negreceremos,santaclareño,0.3682
negreceremos,enchinase,0.3760
negreceremos,trillasemos,0.3812
negreceremos,alistadas,0.3917
negreceremos,piropeadas,0.3917
escarpareis,encorbatariais,0.2614
escarpareis,circuncidarian,0.2912
escarpareis,barbotamos,0.3305
escarpareis,etnologicos,0.3652
escarpareis,polarizaras,0.4083
escarpareis,interponer,0.4142
escarpareis,propasaremos,0.4207
escarpareis,arramplariamos,0.4256
escarpareis,dual,0.4324
escarpareis,desenronaremos,0.4332
escavanase,uromancias,0.2201
escavanase,aromatizares,0.3042
escavanase,naturalismo,0.3099
escavanase,hipertrofiabas,0.3150
escavanase,tifica,0.3297
escavanase,atapuzaras,0.3382
escavanase,sargantesa,0.3621
escavanase,cubrias,0.3714
escavanase,sospechariais,0.3741
escavanase,muradas,0.3762
enseriese,enfirolaste,0.1390
enseriese,monopolizarian,0.1525
enseriese,escolaremos,0.1646
enseriese,ahijares,0.1730
enseriese,sapluco,0.2044
enseriese,academizaron,0.2082
enseriese,lambetazos,0.2085
enseriese,miagaba,0.2161
enseriese,guisasemos,0.2260
enseriese,aparatera,0.2276
divinizaba,celerado,0.1322
divinizaba,desencapotabas,0.1511
divinizaba,masona,0.2361
divinizaba,devasteis,0.2393
divinizaba,putees,0.2395
divinizaba,cocederos,0.3014
divinizaba,misturaran,0.3055
divinizaba,sotobosque,0.3258
divinizaba,empestillare,0.3288
divinizaba,enresmada,0.3292
afara,hornaguearan,0.2632
afara,cuadrinietas,0.2729
afara,embraceis,0.3150
afara,jitaren,0.3319
afara,redistribuyeras,0.3335
afara,blanqueemos,0.3525
afara,estilos,0.3552
afara,despatillados,0.3554
afara,fabricabas,0.3605
afara,consultaste,0.3614
querellosas,agenciadas,0.2522
querellosas,recayere,0.2782
querellosas,pendraremos,0.2865
querellosas,monumentalizais,0.3116
querellosas,compartiran,0.3740
querellosas,blasfemadoras,0.3755
querellosas,semiabiertas,0.3781
querellosas,amolabamos,0.3955
querellosas,incumbias,0.4025
querellosas,africanizaren,0.4125
demonologica,mochileare,0.2306
demonologica,hibernaste,0.2392
demonologica,vetarras,0.2440
demonologica,ardaleo,0.2522
demonologica,subatomica,0.2593
demonologica,arrodeais,0.2613
demonologica,atoras,0.2858
demonologica,almorzad,0.3003
demonologica,teutonicos,0.3048
demonologica,arida,0.3070
furico,amorece,0.2523
furico,añudamos,0.3169
furico,concursante,0.3222
furico,adscritas,0.3345
furico,empalideciamos,0.3562
furico,arbolabais,0.3571
furico,piñonean,0.3652
furico,embobamiento,0.3712
furico,sedentarizasen,0.3719
furico,intricaban,0.3777
electrocutada,aposais,0.2501
electrocutada,protestados,0.2733
electrocutada,endechadas,0.2863
